Diffusitivity Plot

Time 		Diffusitivity
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
0.000000 	0.000000
